0;1;2;3;4;5
Generative-AI;Creating a Chat Tool Using OpenAI Models and Pinecone;2024-06-25;2859;Get an overview of text embeddings, vector databases, and retrieval-augmented generation (RAG) by learning how to build your own chat tool with OpenAI and Pinecone.;['OpenAI Products', 'Chatbot Development']
Generative-AI;OpenAI API: Fine-Tuning;2024-04-23;16291;Learn how to fine-tune GPT models by submitting your own data for improved steerability, more reliable output formatting, and a more customized experience.;['OpenAI API', 'OpenAI Products']
Generative-AI;LLaMa for Developers;2024-04-17;13122;Get an introduction to the architecture, process of fine tuning, deploying, and prompting in the popular open source LLaMa model.;['LLaMA', 'Software Development', 'Large Language Models (LLM)']
Generative-AI;GenAI and Predictive AI Architecture Foundations;2024-09-12;0;Learn the essentials of AI solution architecture, with easy-to-understand coverage of all primary AI architecture types and components. This course reveals how AI actually works.;['Generative AI', 'Software Architecture']
Generative-AI;Prompt Engineering: How to Talk to the AIs;2023-04-17;271628;Develop your AI skills by learning how to design and fine-tune prompts that can interact directly with large language models.;['Prompt Engineering', 'Large Language Models (LLM)', 'Generative AI']
Generative-AI;OpenAI API: Multimodal Development with GPT-4o;2024-06-07;12825;Develop an app that leverages the multimodal capabilities of OpenAI’s GPT-4o model via the OpenAI API.;['OpenAI API', 'Software Development']
Generative-AI;Generative AI for Cyber Range and Training;2024-04-25;2809;Learn the pivotal role of generative AI in creating realistic cyber-attack simulations, designing personalized training paths, and continuously enhancing cybersecurity skills.;['Generative AI', 'Cybersecurity']
Generative-AI;Building a Generative AI Music Visualizer with JavaScript and React;2024-09-23;0;Learn how to create, enhance, and test a generative AI music visualizer.;['Generative AI', 'React.js', 'JavaScript']
Generative-AI;Build GANs and Diffusion Models with TensorFlow and PyTorch;2022-09-15;6441;Explore the fundamentals of generative adversarial networks (GANs) and diffusion models, two of the most commonly used generative models in machine learning.;['Generative Adversarial Networks (GANs)', 'Machine Learning', 'Artificial Intelligence (AI)']
Generative-AI;Nano Tips for Leveraging Technical Prompts Using ChatGPT with Lachezar Arabadzhiev;2023-10-17;17966;Get tips to create better technical prompts in ChatGPT.;['Artificial Intelligence for Business', 'Prompt Engineering', 'ChatGPT']
Generative-AI;Deep Learning and Generative AI: Data Prep, Analysis, and Visualization with Python;2024-10-09;0;Learn the knowledge and practical skills needed to effectively utilize deep learning techniques using the Python programming language.;['Generative AI', 'Deep Learning', 'Python (Programming Language)']
Generative-AI;OpenAI API: Image Generation with DALL-E;2024-01-17;2881;Explore the basic features and capabilities of DALL-E in this intermediate-level course on image generation with AI.;['OpenAI API', 'DALL-E', 'OpenAI Products']
Generative-AI;Building AI Skills with Microsoft Copilot Lab;2024-05-30;2819;Get the most out of Copilot with Copilot Lab, Microsoft’s comprehensive learning resource for building good AI habits and skills.;['Microsoft Copilot', 'Microsoft Copilot Studio']
Generative-AI;OpenAI API: Code Interpreter and Advanced Data Analysis;2024-02-12;1818;Discover the features, functionalities, and integration potential of the OpenAI Code Interpreter.;['OpenAI API', 'OpenAI Products', 'Code Interpretation', 'Data Analysis']
Generative-AI;Writing Good AI Chat Prompts for Business Analysis;2024-08-19;1459;This course introduces the elements of an effective GenAI prompt to generate the results you are looking for in your business analysis work.;['AI Prompting', 'Generative AI', 'Business Analysis']
Generative-AI;AI Show: Being Responsible with Generative AI;2023-07-13;15507;On this episode of the AI Show, explore the fundamentals of responsible practice with generative AI.;['Generative AI']
Generative-AI;The State of Generative AI: Images, Prompting, and Language Models;2024-02-21;7547;Discover the mechanics of AI in the visual realm. Discover the platforms available for companies implementing these technologies through open or closed-source projects.;['AI Prompting', 'Prompt Engineering', 'Conditional Image Generation', 'Generative AI']
Generative-AI;Generative NLP with Variational AutoEncoders;2024-06-07;1034;Get an overview of variational autoencoders (VAEs) specifically focused on creating complex models in Keras, creating denoising autencoders, and creating VAEs for text generation.;['Variational Autoencoders (VAEs)', 'Generative AI', 'Natural Language Processing (NLP)']
Generative-AI;Advanced Prompt Engineering Techniques;2023-11-14;25322;Explore advanced prompting techniques including Chain-Of-Thought, Tree-Of-Thought, and more.;['Prompt Engineering', 'Artificial Intelligence (AI)']
Generative-AI;Hands-On Generative AI with Multi-Agent LangChain: Building Real-World Applications;2024-02-27;5182;Get a comprehensive overview of how to build and run dynamic, interactive multiagent simulations using LangChain, the popular AI-powered framework.;['LangChain', 'Generative AI', 'Application Development']
Generative-AI;Azure AI Engineer Associate (AI-102) Cert Prep: Implement Generative AI Solutions;2024-06-11;1268;Discover the comprehensive techniques and tools necessary to effectively implement generative AI solutions in Azure OpenAI services.;['Generative AI', 'Microsoft Azure']
Generative-AI;Evaluating and Debugging Generative AI;2024-07-25;1068;Learn the tools needed to evaluate and debug large language models and other types of generative AI models.;['Software Development', 'Generative AI', 'Debugging']
Generative-AI;Introduction to Generative AI with GPT;2023-09-18;72630;Learn about the role of artificial intelligence in business, with particular emphasis on the new GPT-4 technology released by Open AI.;['Artificial Intelligence for Business', 'GPT-4', 'Artificial Intelligence (AI)']
Generative-AI;Introduction to Generative Adversarial Networks (GANs);2023-03-30;11438;Gain a better understanding of Generative Adversarial Networks (GANs), how they are created, how they train, and how they are able to create new media.;['Generative AI', 'Generative Adversarial Networks (GANs)']
Generative-AI;AI Workshop: Text-to-Image Generation;2024-05-15;3546;Learn about how AI text-to-image generation works, as well as how to fine-tune and compare models.;['Prompt Engineering', 'Generative AI']
Generative-AI;Scaling Generative AI: Building a Strategy for Adoption and Expansion;2024-01-19;5927;Discover how to leverage OpenAI tools within your organization and effectively apply and scale AI technologies while ensuring compliance, managing risks, and achieving innovation.;['Generative AI', 'Expansion Strategies', 'Scalability']
Generative-AI;Building RAG Solutions with Azure AI Studio;2024-07-26;2957;Learn to effectively leverage Azure AI Studio for the creation of retrieval-augmented generation (RAG) solutions.;['Retrieval-Augmented Generation (RAG)', 'Azure AI Studio']
Generative-AI;Mitigating Prompt Injection and Prompt Hacking;2023-10-17;17384;Understand and learn to mitigate the issues and problems with prompt hacking, a technique used by malicious hackers to manipulate large language models.;['Prompt Engineering', 'Cyber Risk Management']
Generative-AI;Introduction to Conversational AI;2023-03-15;47455;Get a comprehensive overview of the history, uses, tools, and benefits of one of the hottest fields in technology: conversational AI.;['Artificial Intelligence for Business', 'Generative AI', 'Conversational AI']
Generative-AI;Responsible Generative AI and Local LLMs;2024-07-16;2957;Explore the theory of generative AI and learn to use local LLMs.;['Large Language Models (LLM)', 'Responsible AI', 'Generative AI']
Generative-AI;GenAI Foundations in Java Development;2024-09-04;0;Learn advanced prompting techniques for coding, creating diagrams, and acing your next job application and interview.;['Generative AI', 'Java Software Development']
Generative-AI;AI Show: Azure OpenAI Solutions with TTS Avatar;2024-02-29;0;Explore Azure Open AI solutions with TTS Avatar.;['OpenAI Products', 'Microsoft Azure']
Generative-AI;Build an Image Captioning Tool for Visually Impaired Users with Gemini;2024-05-29;0;Find out how artificial intelligence can help you make better web experiences for visually impaired users.;['Google Gemini', 'Digital Accessibility', 'Computer Vision']
Generative-AI;Level up LLM applications development with LangChain and OpenAI;2024-09-24;0;Learn how to build powerful and context-aware applications using LangChain and OpenAI.;['AI Software Development', 'LangChain', 'Large Language Models (LLM)', 'OpenAI Products']
Generative-AI;Advanced AI: Transformers for Computer Vision;2023-03-03;33220;Explore advanced strategies in artificial intelligence and machine learning with model transformers for computer vision.;['Transformer Models', 'Generative AI', 'Generative Adversarial Networks (GANs)']
Generative-AI;Building a Video Transcriber with Node.js and OpenAI API;2024-01-12;0;Learn how to transcribe audio from video by integrating Node.js applications with the OpenAI Whisper API.;['OpenAI API', 'OpenAI Products', 'Node.js']
Generative-AI;HTML, CSS, and Generative AI: Speed Up Your Process;2024-02-21;13383;Learn how AI tools can help your coding, and how they can be leveraged for prototyping, layout creation, testing, and more.;['Generative AI', 'Front-End Development']
Generative-AI;Gemini for Google Cloud;2024-07-30;0;Learn how Gemini works with Google Workspace and Google Cloud Platform.;['Google Gemini', 'Generative AI', 'Google Cloud Platform (GCP)', 'Gemini']
Generative-AI;OpenAI API: Building Assistants;2023-12-07;7145;Learn how to use OpenAI’s Assistants API to create custom GPT agents for inclusion in your own applications.;['OpenAI API', 'OpenAI Products', 'Chatbot Development']
Generative-AI;Advanced Gemini for Developers;2024-06-26;0;Learn patterns and scenarios for designing and implementing LLM-based applications using Google Gemini.;['Google Gemini', 'Generative AI', 'Gemini']
Generative-AI;OpenAI API: Speech;2024-01-31;1234;Learn how to incorporate cutting edge text-to-speech and speech-to-text capabilities into your software.;['OpenAI API', 'OpenAI Products', 'Speech Recognition']
Generative-AI;AI Show: Meta Llama 2 Foundational Model with Prompt Flow;2024-01-17;0;On this episode of the AI Show, explore the possibilities of using the Meta Llama 2 foundational model with Prompt Flow.;['LLaMA', 'Prompt Flow', 'Large Language Models (LLM)']
Generative-AI;Next-Level AI Capabilities in Anthropic's Claude 3.5;2024-07-18;8804;Explore how Anthropic’s Claude 3.5 raises the bar with AI models and transforms workflows with next-level capabilities.;['Anthropic Claude', 'Generative AI']
Generative-AI;Hands-On Generative AI: Getting Started with Vector Search;2024-04-08;2603;Understand and use vector search, ChatGPT, basic Q&A engines, and MindsDB.;['Generative AI', 'Cassandra']
Generative-AI;Building a Personalized Chatbot with OpenAI and LangChain;2024-06-21;18775;Learn how to build a fully personalized chatbot with LangChain and OpenAI.;['LangChain', 'OpenAI Products', 'Chatbot Development']
Generative-AI;Improving Insights with OpenAI's Advanced Data Analysis;2023-11-06;8718;Discover how to use Advanced Data Analysis (formerly Code Interpreter) from OpenAI, which lets you handle uploads and uses Python to write code to analyze files.;['Artificial Intelligence for Business', 'OpenAI Products', 'Data Analysis']
Generative-AI;Fine-Tuning for LLMs: from Beginner to Advanced;2024-09-03;5760;Gain the expertise you need in Large Language Models (LLMs), a rapidly evolving field in AI, including hands-on practice.;['Large Language Models (LLM)', 'Generative AI', 'Fine Tuning']
Generative-AI;Building a Generative AI Tech Strategy;2024-05-03;6311;Learn how to create a tech strategy that leverages generative AI.;['Generative AI', 'IT Strategy']
Generative-AI;OpenAI API: Function Calling;2023-08-22;8546;Get a quick guide to function calling, a key aspect of using OpenAI tools.;['OpenAI API', 'Artificial Intelligence (AI)']
Generative-AI;AI Workshop: Hands-on with GANs Using Dense Neural Networks;2023-12-08;1611;Learn how to build and train generative adversarial networks (GANs) using dense neural networks in this interactive, workshop-style coding course.;['Generative Adversarial Networks (GANs)', 'Artificial Neural Networks']
Generative-AI;AI Show: Azure OpenAI in AI Builder;2024-01-17;0;On this episode of the AI Show, explore the possibilities of using the new powerful Azure OpenAI Service model in AI Builder.;['AI Builder', 'OpenAI Products', 'Microsoft Azure']
Generative-AI;Multimodal Prompting with Google's Project Gemini;2023-12-21;17135;Explore the future of prompting, enterprise and AI development with Google’s family of next generation, multimodal artificial intelligence models: Gemini Nano, Pro, and Ultra.;['Google Gemini', 'Multimodal Prompting', 'AI Prompting', 'Prompt Engineering', 'Artificial Intelligence (AI)']
Generative-AI;Small Language Models and LlamaFile;2024-07-02;0;Explore small language models, their advantages, and how to run them locally.;['LLaMA', 'Large Language Models (LLM)', 'Natural Language Processing (NLP)']
Generative-AI;Boost Google Workspace Productivity with Gemini Side Panels;2024-07-19;1902;Learn to use the Gemini side panel while you work to get answers to questions and analyze information in your Google documents, spreadsheets, and presentations.;['Google Gemini', 'Generative AI Tools', 'Google Workspace']
Generative-AI;Get Ready for Generative AI;2023-02-08;430218;Learn some useful basics about generative AI, including new capabilities and new issues.;['Artificial Intelligence for Business', 'Artificial Intelligence for Design', 'Generative AI', 'Artificial Intelligence (AI)']
Generative-AI;Build a JavaScript AI App with React and the OpenAI API;2023-09-18;13305;Learn how to integrate the OpenAI API into a JavaScript-based web app. Topics;['OpenAI API', 'React.js', 'Artificial Intelligence (AI)', 'JavaScript']
Generative-AI;RAG and Fine-Tuning Explained;2024-06-25;8196;This course breaks down the AI concepts Retrieval Augmented Generation (RAG) and fine-tuning to explain how they factor into building robust enterprise applications.;['AI Software Development', 'Retrieval-Augmented Generation (RAG)', 'Generative AI']
Generative-AI;OpenAI ChatGPT: Creating Custom GPTs;2023-11-28;14877;Learn how to create and share your own AI agents with custom GPTs using ChatGPT. Add specialized instructions, knowledge retrieval, and actions.;['Custom GPTs', 'ChatGPT', 'OpenAI Products']
Generative-AI;Building Advanced AI Apps with Prompt Flow;2024-09-11;2211;Develop LLM-based AI apps with Prompt Flow. Create, analyze, and evaluate workflows linking LLMs, prompts, and Python code. Ensure production-quality apps through effective debugging and performance evaluation.;['AI Software Development', 'Prompt Flow', 'Generative AI']
Generative-AI;Secure Generative AI with Amazon Bedrock;2024-05-10;3792;Explore ways that Amazon Bedrock can simplify generative AI development, including architectures, data flows, and security-related aspects of model fine-tuning.;['Amazon Bedrock', 'Responsible AI', 'Generative AI']
Generative-AI;Getting Started with the Google Gemini API;2024-06-06;0;Unlock the power of Google’s artificial intelligence for efficiency in your projects.;['Google Gemini', 'Generative AI', 'API Development', 'Gemini']
Generative-AI;A Start to Using Generative AI in .NET;2024-07-25;0;Get started integrating generative AI into real-world .NET applications.;['Generative AI', '.NET Framework']
Generative-AI;Prompt Engineering with LangChain;2024-04-18;4671;Learn the foundations of LangChain, a powerful framework for large language model applications.;['LangChain', 'Prompt Engineering']
Generative-AI;Azure OpenAI in .NET;2024-02-14;1975;Explore the structure and functionality of Azure OpenAI, and learn how to integrate AI into existing and/or new .NET projects.;['OpenAI Products', '.NET Framework', 'Microsoft Azure']
Generative-AI;Time Series Analysis and Forecasting with GPT-4o;2024-07-24;1540;Master time series analysis and forecasting with GPT-4o. Apply fundamentals and advanced techniques with the pumpkin carriage framework and get started predicting future trends.;['GPT-4', 'Time Series Analysis', 'Time Series Forecasting']
Generative-AI;Synthetic Data as the Future of AI Privacy, Explainability, and Fairness: An Introduction for Data Scientists and Data Executives;2023-08-31;18597;Get up to speed on the fundamentals of AI-generated synthetic data: what it is, why it is needed, how it is created, and how you can start using it.;['Data Privacy', 'Generative AI']
Generative-AI;Knowledge Graphs for Generative AI Use Cases;2024-09-25;0;Explore the foundational basics of how to use knowledge graphs to support LLM use cases.;['Knowledge Graph Reasoning', 'Knowledge Graph-Based Natural Language Processing', 'Generative AI', 'Knowledge Graphs']
Generative-AI;Building in Microsoft Copilot Studio (2024);2024-03-06;8392;Get up and running with Microsoft Copilot Studio, the low-code, easy-to-use platform that lets you quickly create and publish your own AI-powered copilot.;['Microsoft Copilot Studio', 'Generative AI']
Generative-AI;Introduction to AI Orchestration with LangChain and LlamaIndex;2024-02-16;2999;Learn how to rapidly build future-proof generative AI apps, locally or in the cloud, using AI orchestration frameworks like LangChain and LlamaIndex.;['LLaMA', 'LangChain', 'Large Language Models (LLM)', 'Artificial Intelligence (AI)']
Generative-AI;Strengthen Your Decision-Making with Generative AI;2024-08-26;5545;Discover how to leverage generative AI to make better decisions. Learn a practical framework to use when harnessing the power of AI to strengthen your decisions.;['Generative AI', 'Decision-Making']
Generative-AI;Building with Google Gemini Advanced and Ultra;2024-03-05;8780;Discover Google Gemini's ecosystem: from Gemini Pro to Advanced and Ultra, learn how they transform your workflows and improve everything from productivity to app development.;['Google Gemini', 'Software Development', 'Generative AI', 'Gemini']
Generative-AI;Synthetic Data: Advanced Concepts and Applications;2024-01-03;0;Learn advanced synthetic data concepts and applications to effectively leverage synthetic data in your industry.;['Synthetic Data Generation', 'Machine Learning']
Generative-AI;Hands-On Generative AI with Diffusion Models: Building Real-World Applications;2024-02-16;1811;Dive into generative AI with a focus on diffusion models, mastering image generation and more with the Hugging Face diffusers library.;['Generative AI', 'Application Development']
Generative-AI;Understanding Generative AI in Cloud Computing: Services and Use Cases;2023-09-06;18118;Learn how to get started using cloud-based generative AI services and tools like Amazon SageMaker, Google Cloud AI Platform, OpenAI, ChatGPT, and more.;['Generative AI']
Generative-AI;Hands-On AI: RAG using LlamaIndex;2024-08-02;1548;Learn how to enhance AI query capabilities and data accuracy through the application of LlamaIndex in retrieval-augmented generation processes.;['Retrieval-Augmented Generation (RAG)', 'LLaMA', 'Artificial Intelligence (AI)']
Generative-AI;Advanced LLMOps: Deploying and Managing LLMs in Production;2024-07-19;0;Learn advanced techniques and best practices for deploying and monitoring large language models in production environments.;['Large Language Model Operations (LLMOps)', 'System Deployment', 'Generative AI']
Generative-AI;Large Language Models: Text Classification for NLP using BERT;2022-06-03;19243;Learn about transformers, the go-to architecture for NLP and computer vision tasks.;['Transformer Models', 'Natural Language Processing (NLP)', 'BERT (Language Model)', 'Text Classification']
Generative-AI;Hands-On OpenAI API: Building a Real-World Solution;2024-03-05;2474;Learn how to build an entire AI application that solves real-world problems using OpenAI APIs.;['OpenAI API', 'OpenAI Products', 'Technical Solution Development']
Generative-AI;AI Workshop: Advanced Chatbot Development;2024-09-03;8012;This course equips intermediate data scientists and ML engineers with the practical skills to design, optimize, and deploy advanced chatbots that enhance customer experiences.;['Large Language Models (LLM)', 'Generative AI', 'Chatbot Development']
Generative-AI;The Power of Accurate Prompting with Anthropic’s Claude;2023-12-14;3741;Unlock prompting’s full potential through expert prompt engineering using Anthropic’s Claude for more effective, smarter, and more accurate responses.;['Anthropic Claude', 'AI Prompting', 'Prompt Engineering', 'Generative AI']
Generative-AI;Azure AI Studio First Look;2023-09-15;2351;Get a quick first look at Azure AI Studio and begin exploring its capabilities.;['Azure AI Studio', 'Microsoft Azure']
Generative-AI;GPT-4 Turbo: The New GPT Model and What You Need to Know;2024-02-14;6247;Get a sneak peek at GPT-4 Turbo, the latest version of OpenAI’s popular GPT-4 large language model that takes in either text or images as input and generates text.;['GPT-4']
Generative-AI;Synthetic Data for Software Testers;2024-05-10;0;Learn how to create synthetic data, artificially generated datasets that mimic real-world data, so you can have sufficient data for testing while protecting sensitive information.;['Synthetic Data Generation', 'Software Testing']
Generative-AI;Developing with Llama 3: Meta's Innovative and Open Large Language Model;2024-06-20;2860;Learn how to leverage Llama 3's open-source technology for AI development, how it’s different from other LLMs, and how to work with the API for powerful language generation tasks.;['LLaMA', 'Software Development', 'Large Language Models (LLM)', 'Generative AI']
Generative-AI;Build a Copilot with Azure AI Studio;2024-10-04;0;Develop the skills required to create custom copilot applications using Azure AI Studio.;['Prompt Flow', 'Microsoft Copilot', 'Microsoft Azure']
Generative-AI;Getting Hands-On with GPT-4: Tips and Tricks;2023-09-05;33814;Get hands-on training with GPT-4 to improve your daily workflows and take your generative AI skills to the next level.;['GPT-4', 'Generative AI']
Generative-AI;Driving Digital Transformation with Generative AI and Predictive AI Technologies;2024-09-19;0;Discover the new generation of AI-empowered digital transformation. Explore how digital transformation has been modernized through the enhanced use of generative and predictive AI.;['Generative AI', 'Digital Transformation']
Generative-AI;Compliance and Regulations for Generative AI;2024-04-19;6207;Learn about compliance building blocks and considerations that you should keep in mind when adopting generative AI.;['Responsible AI', 'Generative AI', 'Regulatory Compliance']
Generative-AI;Generative AI and LLMOps: Building Blocks and Applications;2024-02-26;4636;Learn the foundations of building, fine-tuning, and deploying large language models (LLMs) in real-world applications.;['Large Language Model Operations (LLMOps)', 'Large Language Models (LLM)', 'Generative AI']
Generative-AI;Introduction to Multimodal Prompting for Generative AI;2024-06-26;2020;Learn how you can leverage modern AI systems that utilize multimodality.;['Multimodal Prompting', 'AI Prompting', 'Prompt Engineering', 'Generative AI']
Generative-AI;Introduction to Prompt Engineering for Generative AI (2023);2023-03-15;721050;Start exploring large language models in the modern NLP landscape and get hands-on practice using no-code or low-code interfaces to test out these technologies.;['Prompt Engineering', 'Generative AI']
Generative-AI;Azure OpenAI: Generative AI Models and How to Use Them;2023-07-19;15399;Learn about the features and capabilities of Azure OpenAI, as well as how it works.;['Generative AI', 'Microsoft Azure']
Generative-AI;Google Gemini for Developers;2024-05-03;5091;Learn best practices, patterns and processes for developers and DevOps teams who design and implement LLM-based applications using Google Gemini.;['Google Gemini', 'Generative AI']
Generative-AI;Prompt Engineering and AI Agents with ChatGPT;2024-08-07;2967;Engineering AI Agents improves how you complete longer tasks with ChatGPT, providing more accurate solutions that go beyond simple answers and move towards reusable workflows.;['Prompt Engineering', 'ChatGPT']
Generative-AI;Microsoft Copilot: The Art of Prompt Writing;2024-06-03;23289;Craft more effective prompts and get better results with Microsoft Copilot.;['Microsoft Copilot', 'Prompt Engineering']
Generative-AI;Integrating Generative AI into JavaScript Web Projects;2024-04-15;2063;Get started integrating cutting-edge generative AI technologies into JavaScript web development projects.;['Web Development', 'Generative AI', 'JavaScript']
Generative-AI;Building in Microsoft Copilot Studio;2024-07-26;2079;Get an overview of Microsoft Copilot Studio and learn how to use it to build your Copilot.;['Microsoft Copilot Studio', 'Generative AI']
Generative-AI;Mastering AI Tools for Efficient C# Development;2024-08-16;0;<p>Explore how to leverage AI tools like GitHub Copilot and ChatGPT to enhance development workflows. Plus, find out how to use these innovative tools to create technical documentation. </p>;['Software Development', 'Generative AI', 'C#']
